title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,neg,neu,pos,compound
"Boom Up Korea 2023: Come, invest in India urges Vedanta's Akarsh Hebbar",https://www.business-standard.com/world-news/boom-up-korea-2023-come-invest-in-india-urges-vedanta-s-akarsh-hebbar-123041400701_1.html,"Boom Up Korea 2023: Come, invest in India urges Vedanta's Akarsh ... Business Standard ...",0.10497,Neutral,,-0.369727,Bearish,20230414T140550,0.0,1.0,0.0,0.0
"Top Stories Friday, Apr. 14: Big Bank's Big Q1 Performance, Florida Gov. Quietly Slips 6-Week Abortion Ban Into Law, Subway Sandwich Seeks $10B Sale - Axcella Health  ( NASDAQ:AXLA ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/general/biotech/23/04/31806813/big-banks-big-q1-performance-florida-gov-quietly-slips-6-week-abortion-ban-into-law-subway-sandwi,Florida Governor Ron DeSantis quietly signed legislation prohibiting abortions after the first six weeks of pregnancy within the state on Thursday.,0.113745,Neutral,,0.023959,Neutral,20230414T140132,0.0,1.0,0.0,0.0
"Boeing 737 MAX manufacturing issue expected to ""impact"" Southwest Airlines",https://www.reuters.com/business/aerospace-defense/boeing-737-max-manufacturing-issue-expected-impact-southwest-airlines-2023-04-14/,"Boeing 737 MAX manufacturing issue expected to ""impact ... ...",-0.235111,Somewhat-Bearish,,-0.236073,Somewhat-Bearish,20230414T134500,0.0,1.0,0.0,0.0
NASA Turned Him Down So He Built His Own Billion Dollar Rocket Company - Rocket Lab USA  ( NASDAQ:RKLB ) ,https://www.benzinga.com/news/23/04/31795943/nasa-turned-him-down-so-he-built-his-own-billion-dollar-rocket-company,"This story is part of a new series of features on the subject of success, Benzinga Inspire. In 2006, a young rocket-crazy kid from New Zealand traveled to the United States to show off his experiments to NASA, hoping to come away with an internship.",0.085689,Neutral,,0.099247,Neutral,20230414T130808,0.0,0.759,0.241,0.9186
Jim Cramer's top 10 things to watch in the stock market Friday,https://www.cnbc.com/2023/04/14/jim-cramers-top-10-things-to-watch-in-the-stock-market-friday.html,JPMorgan (JPM) and Club holding Wells Fargo (WFC) report good quarters. Boeing (BA) keeps a lid on the Dow.,0.140343,Neutral,,-0.188971,Somewhat-Bearish,20230414T125852,0.0,0.776,0.224,0.5994
Stratasys  ( SSYS )  Rejects Nano's Revised Takeover Offer,https://www.zacks.com/stock/news/2078783/stratasys-ssys-rejects-nanos-revised-takeover-offer,"Stratasys (SSYS) disapproves Nano Dimensions' takeover proposal again, citing that the bid price significantly undermines its valuation and the ongoing power struggle within Nano.",0.181852,Somewhat-Bullish,,0.246929,Somewhat-Bullish,20230414T125800,0.176,0.824,0.0,-0.5719
Boeing shares fall as parts issue halts deliveries of some 737 MAXs,https://www.business-standard.com/world-news/boeing-shares-fall-as-parts-issue-halts-deliveries-of-some-737-maxs-123041400764_1.html,"Boeing Co. is pausing deliveries of some 737 Max jets to address a production issue on the rear end of some aircraft, dealing a setback to the US manufacturer just as it ramps up production of the model that's a major cash cow for the company.",-0.099795,Neutral,,-0.189622,Somewhat-Bearish,20230414T124755,0.0,1.0,0.0,0.0
Boeing Sinks On 737 Production Issue; Analysts 'Cautiously Optimistic',https://www.investors.com/news/boeing-stock-sinks-on-737-production-issue-but-analysts-cautiously-optimistic/,Boeing Sinks On 737 Production Issue. Analysts 'Cautiously Optimistic' Investor's Business Daily ...,-0.10529,Neutral,,-0.206409,Somewhat-Bearish,20230414T122400,0.0,0.839,0.161,0.3182
"Stocks making the biggest moves before the bell: JPMorgan Chase, Wells Fargo, PNC, Lucid, Express & more",https://www.cnbc.com/2023/04/14/stocks-making-the-biggest-moves-before-the-bell-jpm-wfc-lcid-more.html,These are the stocks posting the largest moves in premarket trading.,0.138456,Neutral,,-0.143259,Neutral,20230414T121656,0.0,1.0,0.0,0.0
U.S.-China Technology Cold War Heats Up As Beijing Returns Fire,https://www.investors.com/news/u-s-china-trade-war-over-technology-heats-up-what-it-means-for-apple-micron-tesla/,U.S.-China Trade War Over Technology Heats Up. What It Means ... Investor's Business Daily ...,-0.053184,Neutral,,-0.06201,Neutral,20230414T113000,0.218,0.782,0.0,-0.5994
"Global Top 7 Aerospace & Defense Companies Annual Strategy Dossier 2023: Global Defense Spending on a Historic High and Poised for Rapid, Medium-Term Growth",https://www.prnewswire.com/news-releases/global-top-7-aerospace--defense-companies-annual-strategy-dossier-2023-global-defense-spending-on-a-historic-high-and-poised-for-rapid-medium-term-growth-301797537.html,Global Top 7 Aerospace & Defense Companies Annual Strategy ... PR ...,0.18256,Somewhat-Bullish,,0.111421,Neutral,20230414T104500,0.0,0.752,0.248,0.3182
"Boeing, Spirit AeroSystems And Other Big Stocks Moving Lower In Friday's Pre-Market Session - Lucid Gr  ( NASDAQ:LCID ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31802864/boeing-spirit-aerosystems-and-other-big-stocks-moving-lower-in-fridays-pre-market-session,"U.S. stock futures traded lower this morning. Here are some big stocks recording losses in today's pre-market trading session. Meta Materials Inc. MMAT shares dropped 20.2% to $0.3050 in pre-market trading after the company reported a proposed public offering. Spirit AeroSystems Holdings, Inc.",-0.171868,Somewhat-Bearish,,-0.290955,Somewhat-Bearish,20230414T103558,0.103,0.816,0.082,-0.25
Futures: Dow Giant Falls Late; These Earnings Are On Tap,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jpmorgan-earnings-boeing-737-woes-tesla-cuts-prices/,"Dow Jones Futures Fall: JPMorgan Earnings Due. Boeing, Tesla ... Investor's Business Daily ...",0.112997,Neutral,,-0.175784,Somewhat-Bearish,20230414T103000,0.0,1.0,0.0,0.0
Bank earnings season is here. This popular value fund just bought Kroger and a regional lender.,https://www.marketwatch.com/story/bank-earnings-season-is-here-this-popular-value-fund-just-bought-kroger-and-a-regional-lender-17ad7fc9,Bank earnings are here. Why one value fund is snapping up a lender whose shares have been battered this year.,0.058112,Neutral,,-0.055545,Neutral,20230414T102700,0.0,0.796,0.204,0.5574
Boeing Shares Plummet After Production Issue,https://www.forbes.com/sites/roberthart/2023/04/14/boeing-shares-plummet-after-production-issue/,"Boeing said deliveries of its 737 Max jets would be delayed after a supplier used a ""non-standard"" process to install components.",-0.293723,Somewhat-Bearish,,-0.473115,Bearish,20230414T102158,0.087,0.913,0.0,-0.2263
Should Invesco S&P 100 Equal Weight ETF  ( EQWL )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2078686/should-invesco-sp-100-equal-weight-etf-eqwl-be-on-your-investing-radar,Style Box ETF report for ...,0.155104,Somewhat-Bullish,,0.068968,Neutral,20230414T102003,0.0,1.0,0.0,0.0
"Why US Stock Futures Indicate A Rally Halt Today - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/news/earnings/23/04/31802401/stock-futures-point-to-rally-halt-as-focus-shifts-to-big-bank-earnings-analyst-sees-return-to-posit,"Stocks are poised to open Friday's session on a negative note after Thursday's strong advances. The jitteriness reflected caution ahead of a slew of big bank earnings and a couple of consumer readings and manufacturing data, slated for the day.",0.026347,Neutral,,-0.139254,Neutral,20230414T101857,0.08,0.804,0.115,0.1531
Futures slip ahead of bank earnings,https://www.reuters.com/markets/us/futures-slip-ahead-bank-earnings-2023-04-14/,April 14 ( Reuters ) - Wall Street futures slipped on Friday as investors awaited earnings from big U.S. banks for signs of stress in the sector and the economy after the failure of two mid-sized lenders last month sparked concerns about a potential recession.,-0.157148,Somewhat-Bearish,,-0.258863,Somewhat-Bearish,20230414T095800,0.196,0.804,0.0,-0.8402
Boeing shares tumble as parts issue halts deliveries of some 737 MAXs,https://www.reuters.com/business/aerospace-defense/boeing-shares-tumble-parts-issue-halts-deliveries-some-737-maxs-2023-04-14/,Boeing shares tumble as parts issue halts deliveries of some 737 ... ...,-0.125325,Neutral,,-0.252015,Somewhat-Bearish,20230414T094200,0.0,0.845,0.155,0.296
A flight instructor in Alaska bought 3 disused cargo planes and is turning them into Airbnbs - take a look at the project,https://www.businessinsider.com/flight-instructor-alaska-cargo-planes-airbnb-school-accommodation-photos-2023-4,Flight Instructor in Alaska Turns Old Planes Into an Airbnb: Photos - Business Insider ...,0.202845,Somewhat-Bullish,,0.0,Neutral,20230414T090000,0.0,1.0,0.0,0.0
"Did Jim Cramer Just Jinx Boeing By Calling It 'Really Incredible?' - Spirit AeroSystems Hldgs  ( NYSE:SPR ) , JM Smucker  ( NYSE:SJM ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/04/31801861/did-jim-cramer-just-jinx-boeing-with-his-really-incredible-comment,"CNBC Mad Money host Jim Cramer is notorious for his calls that invariably go wrong, so much so that an Inverse Cramer Tracker ETF SJM has recently been launched to capitalize on his bets that go awry.",0.046196,Neutral,,0.095679,Neutral,20230414T083620,0.211,0.755,0.034,-0.8271
"Boeing halts deliveries of some 737 MAXs, shares fall",https://www.foxbusiness.com/markets/boeing-halts-deliveries-some-737-maxs-shares-fall,Boeing is putting the brakes on deliveries of some 737 MAX jets as it grapples with a new supplier quality problem. The latest announcement comes after the planemaker said last month that it was getting ready to ramp up production.,-0.060754,Neutral,,-0.189379,Somewhat-Bearish,20230414T081525,0.062,0.88,0.058,-0.0516
"The world's first supersonic trainer jet is on the market for just $800,000 - take a look inside the T-38 Talon",https://www.businessinsider.com/t-38-talon-us-air-force-trainer-jet-supersonic-sale-2023-4,"Inside the T-38 Talon, the Trainer Jet Used by the US Air Force - Business Insider ...",0.011928,Neutral,,0.039324,Neutral,20230414T032801,0.0,1.0,0.0,0.0
"TSLA, AAPL, BA, LCID, OCEA: Top Trending Stocks - Lucid Gr  ( NASDAQ:LCID ) , Apple  ( NASDAQ:AAPL ) , Tesla  ( NASDAQ:TSLA ) , Ocean Biomedical  ( NASDAQ:OCEA ) , Spirit AeroSystems Hldgs  ( NYSE:SPR ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/economics/macro-economic-events/23/04/31800500/tesla-apple-boeing-lucid-group-ocean-biomedical-why-these-5-stocks-are-drawing-in,"U.S. markets soared on Thursday after the producer price index ( PPI ) fell 0.5% in March, below average economist forecast for a 0.1% increase while U.S. job market continued to show signs of cooling.",-0.102004,Neutral,,-0.185467,Somewhat-Bearish,20230414T011718,0.0,0.937,0.063,0.3182
Boeing Pauses MAX Deliveries After Parts Problem,https://www.wsj.com/articles/boeing-pauses-max-deliveries-after-parts-problem-90a89b3e,The plane maker said a supplier used a nonstandard process to install parts.,0.169115,Somewhat-Bullish,,0.165823,Somewhat-Bullish,20230413T230600,0.0,1.0,0.0,0.0
Boeing says manufacturing issue with supplier could snarl 737 Max production; stock falls,https://www.marketwatch.com/story/boeing-says-manufacturing-issue-with-supplier-could-snarl-737-max-production-stock-falls-faad4f97,Shares of Boeing slid after the jet maker warned that a manufacturing hangup could snarl production and delivery of 737 Max planes.,0.0455,Neutral,,0.082549,Neutral,20230413T223500,0.086,0.823,0.091,0.0258
"After 55 years in flight, the US Air Force is planning to keep its biggest plane in action for a few more decades",https://www.businessinsider.com/us-air-force-plans-to-keep-c5-cargo-planes-flying-2023-4,The US Air Force Is Planning to Keep C-5 Cargo Planes Flying - Business Insider ...,0.143616,Neutral,,0.112252,Neutral,20230413T221100,0.0,1.0,0.0,0.0
Senior U.S. officials visit Saudi Arabia in sign of improving relations,https://www.axios.com/2023/04/13/senior-us-officials-visit-saudi-arabia-in-sign-of-improving-relations,"President Biden's senior Middle East adviser Brett McGurk and U.S. envoy for Global Infrastructure and Energy Security Amos Hochstein traveled to Saudi Arabia for talks with senior Saudi officials, sources with direct knowledge of the issue told Axios.",0.055154,Neutral,,0.106911,Neutral,20230413T214612,0.0,0.889,0.111,0.5423
Boeing pauses deliveries of some 737 MAXs amid new supplier problem,https://www.reuters.com/business/aerospace-defense/boeing-pauses-deliveries-some-737-maxs-amid-new-supplier-problem-2023-04-13/,Boeing pauses deliveries of some 737 MAXs amid new supplier ... ...,-0.095822,Neutral,,-0.264155,Somewhat-Bearish,20230413T213500,0.0,1.0,0.0,0.0
Low-Cost Airlines Get Their Cost Advantage From Simplicity,https://www.forbes.com/sites/benbaldanza/2023/04/13/low-cost-airlines-get-their-cost-advantage-from-simplicity/,"Higher pilot costs have led some to believe that low-cost carrier business models are dead. This is far from the truth, as low-cost carriers keep things simple to keep costs low.",0.143323,Neutral,,0.042194,Neutral,20230413T195057,0.174,0.763,0.063,-0.6249
"Joe Biden Has A 'Doomsday' Plane: Here's What It Means, Where It Was Recently Spotted - Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/23/04/31789334/joe-biden-has-a-doomsday-plane-heres-what-it-means-where-it-was-recently-spotted,President Joe Biden has a 'doomsday' plane that would be used in the event of a nuclear war. The plane was recently spotted in the sky. Here's a look at the details of the plane and where it was found.,-0.285921,Somewhat-Bearish,,0.095627,Neutral,20230413T164922,0.168,0.832,0.0,-0.8271
"Reliance Steel Going For New Highs And Record Profits - Reliance Steel & Aluminum  ( NYSE:RS ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/04/31788112/reliance-steel-going-for-new-highs-and-record-profits,"There are a few foundational materials that make our world go round, money is not one of them, but it sure does buy them all. Vaclav Smil, a renounced Czech scientist, wrote in his book ""How the world really works"" that the four pillar basic materials of civilization are Cement, Steel, Plastics, ...",0.134901,Neutral,,0.093407,Neutral,20230413T155032,0.0,0.946,0.054,0.4497
Boeing Unusual Options Activity For April 13 - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/23/04/31790588/boeing-unusual-options-activity-for-april-13,"A whale with a lot of money to spend has taken a noticeably bullish stance on Boeing. Looking at options history for Boeing BA we detected 10 strange trades. If we consider the specifics of each trade, it is accurate to state that 60% of the investors opened trades with bullish expectations and ...",0.127,Neutral,,0.307398,Somewhat-Bullish,20230413T150152,0.033,0.967,0.0,-0.2023
Old planes get stripped for parts while airlines wait on new jets,https://www.cnbc.com/2023/04/13/airplane-parts-recycling-booms-as-airlines-wait-on-new-jets.html,"Aircraft parts are in high demand, and some companies are turning to used planes to get ready for a big summer travel season.",-0.033154,Neutral,,0.046203,Neutral,20230413T140001,0.06,0.84,0.1,0.25
Marhaba! Air Canada to Launch New Vancouver-Dubai Service,https://www.newswire.ca/news-releases/marhaba-air-canada-to-launch-new-vancouver-dubai-service-809252377.html,"• Only non-stop flights from to the , connecting two iconic, global destinations • Four times weekly flights begin , will complement Air Canada's daily service between and • Enhanced customer experience offering convenient access to the , , Indian subcontinent and via in partnership with Emirates",0.378934,Bullish,,0.033517,Neutral,20230413T130000,0.0,1.0,0.0,0.0
